seed,turn,stage,candidates,action_index,action_desc,elapsed_us,score_breakdown
1001,68,Train,8,4,智训练,41,"#0 3249[速训练 失败率0% 属性+700 PT+41] | #1 -24463[耐训练 失败率0% 属性+0 PT+108] | #2 451[力训练 失败率0% 属性+66 PT+10] | #3 786[根训练 失败率0% 属性+142 PT+12] | #4 13789[智训练 失败率0% 属性+1264 PT+188] | #5 1520[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出]"
1001,69,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,69,Train,8,4,智训练,28,"#0 666[速训练 失败率0% 属性+225 PT+9] | #1 -2025[耐训练 失败率0% 属性+0 PT+26] | #2 874[力训练 失败率0% 属性+82 PT+18] | #3 1666[根训练 失败率0% 属性+209 PT+24] | #4 3096[智训练 失败率0% 属性+476 PT+40] | #5 1518[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出]"
1001,70,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,70,Train,8,0,速训练,25,"#0 2121[速训练 失败率0% 属性+469 PT+27] | #1 -3989[耐训练 失败率0% 属性+0 PT+40] | #2 621[力训练 失败率0% 属性+74 PT+14] | #3 558[根训练 失败率0% 属性+107 PT+9] | #4 2069[智训练 失败率0% 属性+345 PT+26] | #5 1200[比赛(G2 五维[3, 5, 3, 5, 3]×1.55 PT+62 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出]"
1001,70,Event,2,0,事件#102 追加训练:  速5  体力-5 羁绊+5 /   体力5,3,
1001,71,RamenSelect,2,0,不吃面,9,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,71,Train,1,0,比赛,0,仅1候选: 比赛
1001,71,SuperRamenSelect,3,1,超级拉面选项 2,3,#0 0[非选项二] | #1 1[固定选项二] | #2 0[非选项二]
1001,72,Train,7,0,速训练,28,#0 20316[速训练 失败率0% 属性+2150 PT+283] | #1 -65251[耐训练 失败率0% 属性+0 PT+303] | #2 3269[力训练 失败率0% 属性+144 PT+64] | #3 2829[根训练 失败率0% 属性+275 PT+40] | #4 3909[智训练 失败率0% 属性+317 PT+56] | #5 -154[休息] | #6 -185[普通外出]
1001,72,Event,2,0,事件#102 追加训练:  速5  体力-5 羁绊+5 /   体力5,2,
1001,73,Train,1,0,比赛,0,仅1候选: 比赛
1001,74,Train,7,4,智训练,39,#0 14136[速训练 失败率0% 属性+1914 PT+190] | #1 -155801[耐训练 失败率0% 属性+0 PT+332] | #2 1006[力训练 失败率0% 属性+133 PT+51] | #3 1521[根训练 失败率0% 属性+183 PT+21] | #4 20168[智训练 失败率0% 属性+1996 PT+283] | #5 -154[休息] | #6 -185[普通外出]
1001,75,Train,1,0,比赛,0,仅1候选: 比赛
1001,76,Train,7,0,速训练,25,#0 22492[速训练 失败率0% 属性+2538 PT+310] | #1 -163502[耐训练 失败率0% 属性+0 PT+315] | #2 1655[力训练 失败率0% 属性+227 PT+83] | #3 1703[根训练 失败率0% 属性+173 PT+24] | #4 4455[智训练 失败率0% 属性+359 PT+64] | #5 -154[休息] | #6 -185[普通外出]
1001,77,Train,1,0,比赛,0,仅1候选: 比赛
